,START_DATE,END_DATE,CATEGORY,START,STOP,MILES,PURPOSE,hour,day_of_week,is_weekend,is_rush_hour,TEMPERATURE,IS_DAY,RAIN,SNOWFALL,SHOWERS,WEATHER_CODE,WIND_SPEED_10M,WIND_GUSTS_10M,TEMP_WIND,WEATHER_STRESS
264,2016-07-01 12:36:00,2016-07-01 13:00:00,Business,Raleigh,Cary,11.3,Meeting,12,4,False,False,92.0,1.0,0.3,0.0,0.0,51.0,8.4,30.6,772.8000000000001,182.29999999999998
265,2016-08-09 16:04:00,2016-08-09 16:37:00,Business,Raleigh,Cary,17.4,NO_DATA,16,1,False,True,92.3,1.0,0.1,0.0,0.0,51.0,11.0,27.7,1015.3,182.09999999999997
266,2016-10-17 16:29:00,2016-10-17 17:11:00,Business,Raleigh,Cary,17.6,NO_DATA,16,0,False,True,79.5,1.0,0.0,0.0,0.0,1.0,7.1,19.4,564.4499999999999,107.0
267,2016-10-22 17:08:00,2016-10-22 17:55:00,Business,Raleigh,Cary,14.0,NO_DATA,17,5,False,True,51.3,1.0,0.0,0.0,0.0,0.0,14.7,38.2,754.1099999999999,104.2
268,2016-10-23 12:17:00,2016-10-23 12:59:00,Business,Raleigh,Cary,28.2,NO_DATA,12,6,True,False,60.4,1.0,0.0,0.0,0.0,0.0,9.7,24.5,585.88,94.6
269,2016-10-31 20:18:00,2016-10-31 20:44:00,Business,Raleigh,Cary,13.1,NO_DATA,20,0,False,False,58.8,0.0,0.0,0.0,0.0,2.0,11.5,19.1,676.1999999999999,91.4
270,2016-08-11 20:59:00,2016-08-11 21:44:00,Business,Wake Forest,Cary,31.9,NO_DATA,20,3,False,False,88.8,0.0,0.0,0.0,0.0,0.0,7.6,13.3,674.88,109.69999999999999
271,2016-07-08 10:51:00,2016-07-08 11:12:00,Business,Pontchartrain Beach,CBD,7.0,NO_DATA,10,4,False,False,97.6,1.0,0.3,0.0,0.0,51.0,5.0,20.5,488.0,174.39999999999998
272,2016-07-10 16:04:00,2016-07-10 16:15:00,Business,St Thomas,CBD,1.8,NO_DATA,16,6,True,True,86.1,1.0,0.0,0.0,0.0,2.0,28.1,36.0,2419.41,152.2
273,2016-04-12 10:58:00,2016-04-12 11:18:00,Business,Meredith,Cedar Hill,7.5,Customer Visit,10,1,False,False,44.4,1.0,1.5,0.0,0.0,61.0,12.2,27.7,541.68,146.79999999999998
274,2016-11-09 21:56:00,2016-11-09 22:02:00,Business,Central,Central,1.1,NO_DATA,21,2,False,False,82.5,0.0,0.0,0.0,0.0,0.0,3.8,13.0,313.5,99.3
275,2016-11-13 08:54:00,2016-11-13 09:02:00,Business,Central,Central,2.3,NO_DATA,8,6,True,True,85.5,1.0,0.0,0.0,0.0,1.0,11.5,23.0,983.25,121.0
276,2016-11-13 09:27:00,2016-11-13 09:53:00,Business,Central,Central,2.6,NO_DATA,9,6,True,True,86.2,1.0,0.0,0.0,0.0,1.0,13.1,26.6,1129.22,126.9
277,2016-11-11 21:08:00,2016-11-11 21:18:00,Business,College Avenue,Central,2.6,NO_DATA,21,4,False,False,35.5,0.0,0.0,0.0,0.0,0.0,12.7,32.4,450.84999999999997,80.6
278,2016-11-12 13:07:00,2016-11-12 13:15:00,Business,Downtown,Central,1.4,NO_DATA,13,5,False,False,74.6,1.0,0.0,0.0,0.0,3.0,4.3,15.5,320.78,97.39999999999999
279,2016-11-13 14:35:00,2016-11-13 14:46:00,Business,Southside,Central,2.4,NO_DATA,14,6,True,False,41.2,1.0,0.1,0.0,0.0,51.0,20.6,34.9,848.7200000000001,147.8
280,2016-11-13 15:47:00,2016-11-13 15:59:00,Business,Southside,Central,1.9,NO_DATA,15,6,True,False,41.7,1.0,0.2,0.0,0.0,51.0,22.2,37.1,925.74,152.20000000000002
281,2016-11-06 20:06:00,2016-11-06 20:21:00,Business,West Berkeley,Central,3.3,NO_DATA,20,6,True,False,59.7,0.0,0.0,0.0,0.0,3.0,3.4,8.6,202.98000000000002,74.69999999999999
282,2016-11-10 19:18:00,2016-11-10 19:21:00,Business,West Berkeley,Central,0.8,NO_DATA,19,3,False,False,66.4,0.0,0.0,0.0,0.0,0.0,4.0,6.5,265.6,76.9
283,2016-06-25 09:15:00,2016-06-25 10:08:00,Business,New Orleans,Chalmette,11.8,Between Offices,9,5,False,True,94.1,1.0,0.0,0.0,0.0,1.0,6.4,18.7,602.24,120.2
284,2016-02-01 10:35:00,2016-02-01 11:15:00,Business,Cary,Chapel Hill,19.4,Customer Visit,10,0,False,False,51.6,1.0,0.0,0.0,0.0,0.0,13.3,29.2,686.2800000000001,94.10000000000001
285,2016-04-24 19:46:00,2016-04-24 19:52:00,Business,Chessington,Chessington,1.9,Errand/Supplies,19,6,True,False,39.8,1.0,0.2,0.0,0.0,51.0,4.9,16.9,195.02,112.80000000000001
286,2016-07-19 17:14:00,2016-07-19 17:24:00,Business,Whitebridge,Chessington,3.9,Errand/Supplies,17,1,False,True,75.4,1.0,0.0,0.0,0.0,3.0,9.4,24.5,708.7600000000001,112.30000000000001
287,2016-11-11 18:30:00,2016-11-11 18:43:00,Business,Central,College Avenue,2.9,NO_DATA,18,4,False,True,85.5,0.0,0.0,0.0,0.0,0.0,9.7,20.9,829.3499999999999,116.1
288,2016-02-16 10:31:00,2016-02-16 10:41:00,Business,Colombo,Colombo,2.6,NO_DATA,10,1,False,False,94.9,1.0,0.0,0.0,0.0,3.0,6.6,20.9,626.34,125.4
289,2016-02-16 11:32:00,2016-02-16 12:02:00,Business,Colombo,Colombo,4.5,NO_DATA,11,1,False,False,97.2,1.0,0.0,0.0,0.0,3.0,7.6,26.6,738.72,134.4
290,2016-02-16 12:39:00,2016-02-16 12:42:00,Business,Colombo,Colombo,1.7,NO_DATA,12,1,False,False,94.2,1.0,0.0,0.0,0.0,3.0,8.2,27.4,772.4399999999999,132.8
291,2016-02-16 13:43:00,2016-02-16 13:55:00,Business,Colombo,Colombo,1.8,Temporary Site,13,1,False,False,93.8,1.0,0.0,0.0,0.0,3.0,8.9,23.8,834.82,129.5
292,2016-02-16 16:34:00,2016-02-16 17:10:00,Business,Colombo,Colombo,6.0,NO_DATA,16,1,False,True,90.3,1.0,0.7,0.0,0.0,53.0,11.5,29.5,1038.45,185.0
293,2016-02-17 15:17:00,2016-02-17 15:22:00,Business,Colombo,Colombo,1.7,Meal/Entertain,15,2,False,False,95.4,1.0,0.0,0.0,0.0,3.0,7.9,32.4,753.6600000000001,138.70000000000002
294,2016-02-16 08:29:00,2016-02-16 09:34:00,Business,NO_DATA,Colombo,14.1,NO_DATA,8,1,False,True,,,,,,,,,,0.0
295,2016-02-17 13:18:00,2016-02-17 14:04:00,Business,NO_DATA,Colombo,14.7,Temporary Site,13,2,False,False,,,,,,,,,,0.0
296,2016-08-05 18:17:00,2016-08-05 18:21:00,Business,Kalorama Triangle,Columbia Heights,1.8,NO_DATA,18,4,False,True,,,,,,,,,,0.0
297,2016-03-11 09:47:00,2016-03-11 09:59:00,Business,The Drag,Congress Ave District,2.0,Meal/Entertain,9,4,False,True,62.2,1.0,2.2,0.0,0.0,61.0,9.1,23.8,566.02,158.3
298,2016-03-16 11:34:00,2016-03-16 11:45:00,Business,The Drag,Congress Ave District,1.7,Meal/Entertain,11,2,False,False,70.7,1.0,0.0,0.0,0.0,2.0,13.4,31.0,947.3800000000001,117.10000000000001
299,2016-03-16 18:43:00,2016-03-16 18:56:00,Business,West University,Congress Ave District,2.1,Meal/Entertain,18,2,False,True,70.8,1.0,0.0,0.0,0.0,0.0,12.5,28.8,885.0,112.1
300,2016-03-13 09:07:00,2016-03-13 09:37:00,Business,The Drag,Convention Center District,5.7,Meal/Entertain,9,6,True,True,64.2,1.0,0.0,0.0,0.0,0.0,16.9,36.4,1084.98,117.5
301,2016-03-15 08:45:00,2016-03-15 08:57:00,Business,The Drag,Convention Center District,2.0,Meal/Entertain,8,1,False,True,66.2,1.0,0.0,0.0,0.0,3.0,14.5,29.2,959.9000000000001,112.9
302,2016-11-04 21:04:00,2016-11-04 21:20:00,Business,Agnew,Cory,4.3,NO_DATA,21,4,False,False,46.4,0.0,0.0,0.0,0.0,0.0,4.6,10.8,213.43999999999997,61.8
303,2016-06-27 08:51:00,2016-06-27 09:00:00,Business,Covington,Covington,2.5,NO_DATA,8,0,False,True,84.3,1.0,0.2,0.0,0.0,51.0,4.4,14.4,370.92,154.3
304,2016-06-27 09:05:00,2016-06-27 09:33:00,Business,Covington,Covington,8.6,NO_DATA,9,0,False,True,86.8,1.0,0.0,0.0,0.0,3.0,3.7,18.7,321.16,112.2
305,2016-06-27 09:43:00,2016-06-27 10:08:00,Business,Covington,Covington,5.2,NO_DATA,9,0,False,True,86.8,1.0,0.0,0.0,0.0,3.0,3.7,18.7,321.16,112.2
306,2016-06-27 10:22:00,2016-06-27 10:39:00,Business,Covington,Covington,7.6,NO_DATA,10,0,False,False,88.1,1.0,0.0,0.0,0.0,3.0,5.8,21.6,510.97999999999996,118.5
307,2016-06-27 10:51:00,2016-06-27 10:58:00,Business,Covington,Covington,1.8,NO_DATA,10,0,False,False,88.1,1.0,0.0,0.0,0.0,3.0,5.8,21.6,510.97999999999996,118.5
308,2016-06-27 07:37:00,2016-06-27 08:48:00,Business,New Orleans,Covington,46.9,NO_DATA,7,0,False,True,95.1,1.0,0.0,0.0,0.0,2.0,3.2,13.0,304.32,113.3
309,2016-03-13 21:11:00,2016-03-13 21:23:00,Business,North Austin,Coxville,7.2,Meal/Entertain,21,6,True,False,69.2,0.0,0.0,0.0,0.0,0.0,16.9,28.8,1169.48,114.89999999999999
310,2016-04-02 12:21:00,2016-04-02 14:47:00,Business,Kissimmee,Daytona Beach,77.3,Customer Visit,12,5,False,False,88.6,1.0,0.2,0.0,0.0,51.0,16.1,53.3,1426.46,209.2
311,2016-03-04 16:16:00,2016-03-04 16:22:00,Business,Fayetteville Street,Depot Historic District,0.8,Errand/Supplies,16,4,False,True,43.3,1.0,0.0,0.0,0.0,3.0,14.3,36.4,619.1899999999999,97.0
312,2016-03-11 10:29:00,2016-03-11 10:36:00,Business,Congress Ave District,Downtown,0.8,NO_DATA,10,4,False,False,64.7,1.0,0.8,0.0,0.0,53.0,9.9,25.6,640.5300000000001,154.0
313,2016-01-13 15:00:00,2016-01-13 15:28:00,Business,Gulfton,Downtown,11.8,Meeting,15,2,False,False,59.5,1.0,0.0,0.0,0.0,1.0,6.7,17.6,398.65000000000003,84.80000000000001
314,2016-08-03 16:00:00,2016-08-03 16:04:00,Business,Kalorama Triangle,Downtown,1.5,NO_DATA,16,2,False,True,,,,,,,,,,0.0
315,2016-03-21 10:21:00,2016-03-21 10:26:00,Personal,Midtown,Downtown,1.0,NO_DATA,10,0,False,False,33.6,1.0,0.0,0.0,0.0,2.0,12.2,23.4,409.92,71.19999999999999
316,2016-11-09 15:58:00,2016-11-09 16:04:00,Business,NOMA,Downtown,0.9,NO_DATA,15,2,False,False,10.4,1.0,0.0,0.0,0.0,3.0,28.1,40.7,292.24,82.2
317,2016-03-11 13:43:00,2016-03-11 13:51:00,Business,Red River District,Downtown,1.0,NO_DATA,13,4,False,False,49.3,1.0,0.0,0.0,0.0,3.0,26.4,58.0,1301.5199999999998,136.7
318,2016-11-12 10:55:00,2016-11-12 11:25:00,Business,South,Downtown,6.4,NO_DATA,10,5,False,False,93.1,1.0,0.1,0.0,0.0,51.0,3.6,20.2,335.15999999999997,167.99999999999997
319,2016-01-15 11:43:00,2016-01-15 12:03:00,Business,Cary,Durham,10.4,Meal/Entertain,11,4,False,False,39.7,1.0,0.0,0.0,0.0,3.0,9.1,15.1,361.27000000000004,66.9
320,2016-01-29 11:43:00,2016-01-29 12:03:00,Business,Cary,Durham,10.4,Meeting,11,4,False,False,38.1,1.0,0.0,0.0,0.0,0.0,16.5,40.3,628.65,94.9
321,2016-02-05 11:47:00,2016-02-05 12:07:00,Business,Cary,Durham,10.4,Meeting,11,4,False,False,29.8,1.0,0.0,0.0,0.0,0.0,19.7,49.0,587.06,98.5
322,2016-02-12 08:21:00,2016-02-12 08:42:00,Business,Cary,Durham,8.5,Temporary Site,8,4,False,True,17.7,1.0,0.0,0.0,0.0,3.0,10.7,22.7,189.39,54.099999999999994
323,2016-02-26 11:35:00,2016-02-26 11:59:00,Business,Cary,Durham,10.6,Meeting,11,4,False,False,34.6,1.0,0.0,0.0,0.0,1.0,18.4,43.6,636.64,97.6
324,2016-03-04 07:47:00,2016-03-04 08:06:00,Business,Cary,Durham,9.9,Meeting,7,4,False,True,27.5,1.0,0.0,0.0,0.0,3.0,14.7,32.8,404.25,78.0
325,2016-03-04 11:46:00,2016-03-04 12:06:00,Business,Cary,Durham,10.4,Meeting,11,4,False,False,32.8,1.0,0.0,0.0,0.0,3.0,15.9,36.0,521.52,87.69999999999999
326,2016-04-08 12:30:00,2016-04-08 12:48:00,Business,Cary,Durham,10.5,Meeting,12,4,False,False,53.2,1.0,0.0,0.0,0.0,1.0,13.0,32.8,691.6,100.0
327,2016-04-22 12:08:00,2016-04-22 12:28:00,Business,Cary,Durham,10.4,Meeting,12,4,False,False,68.3,1.0,0.6,0.0,0.0,53.0,12.7,36.7,867.41,171.3
328,2016-04-29 11:44:00,2016-04-29 12:01:00,Business,Cary,Durham,9.9,Meeting,11,4,False,False,68.5,1.0,0.0,0.0,0.0,2.0,7.8,20.5,534.3,98.8
329,2016-04-29 18:46:00,2016-04-29 19:18:00,Business,Cary,Durham,14.2,Customer Visit,18,4,False,True,72.5,1.0,0.0,0.0,0.0,3.0,9.9,24.1,717.75,109.5
330,2016-06-03 11:29:00,2016-06-03 11:49:00,Business,Cary,Durham,10.4,Meeting,11,4,False,False,92.9,1.0,0.0,0.0,0.0,3.0,5.8,23.8,538.82,125.5
331,2016-06-05 21:53:00,2016-06-05 22:05:00,Business,Cary,Durham,9.9,Meeting,21,6,True,False,78.9,0.0,0.0,0.0,0.0,3.0,17.4,28.4,1372.86,127.70000000000002
332,2016-06-06 21:41:00,2016-06-06 22:00:00,Business,Cary,Durham,10.4,Meeting,21,0,False,False,75.7,0.0,0.3,0.0,0.0,51.0,12.5,26.6,946.25,166.1
333,2016-06-07 21:42:00,2016-06-07 22:00:00,Business,Cary,Durham,10.4,Meeting,21,1,False,False,73.8,0.0,0.0,0.0,0.0,0.0,8.6,29.5,634.68,111.89999999999999
334,2016-06-10 21:47:00,2016-06-10 22:04:00,Business,Cary,Durham,10.4,Meeting,21,4,False,False,69.8,0.0,0.0,0.0,0.0,0.0,9.5,24.1,663.1,103.4
335,2016-06-11 21:45:00,2016-06-11 22:04:00,Business,Cary,Durham,10.4,Meeting,21,5,False,False,83.7,0.0,0.0,0.0,0.0,0.0,12.4,31.0,1037.88,127.10000000000001
336,2016-06-28 20:13:00,2016-06-28 20:33:00,Business,Cary,Durham,10.4,Meeting,20,1,False,False,80.2,0.0,0.0,0.0,0.0,3.0,3.4,5.4,272.68,92.00000000000001
337,2016-06-29 20:11:00,2016-06-29 20:29:00,Business,Cary,Durham,10.4,Meeting,20,2,False,False,83.8,0.0,0.5,0.0,0.0,53.0,5.2,11.9,435.76,154.4
338,2016-06-30 20:09:00,2016-06-30 20:26:00,Business,Cary,Durham,9.9,Meeting,20,3,False,False,86.3,0.0,0.0,0.0,0.0,2.0,3.1,11.5,267.53,102.89999999999999
339,2016-07-01 20:06:00,2016-07-01 20:24:00,Business,Cary,Durham,10.5,Meeting,20,4,False,False,88.2,0.0,0.3,0.0,0.0,51.0,6.3,12.6,555.66,158.4
340,2016-07-02 20:18:00,2016-07-02 20:36:00,Business,Cary,Durham,10.1,Meeting,20,5,False,False,83.6,0.0,4.8,0.0,0.0,63.0,8.6,15.5,718.9599999999999,175.5
341,2016-07-03 20:00:00,2016-07-03 20:18:00,Business,Cary,Durham,9.9,Meeting,20,6,True,False,78.2,0.0,0.0,0.0,0.0,3.0,9.8,22.7,766.3600000000001,113.7
342,2016-07-04 20:00:00,2016-07-04 20:17:00,Business,Cary,Durham,11.8,Meeting,20,0,False,False,84.8,0.0,0.1,0.0,0.0,51.0,10.5,24.8,890.4,171.2
343,2016-07-05 20:06:00,2016-07-05 20:26:00,Business,Cary,Durham,9.9,NO_DATA,20,1,False,False,88.3,0.0,0.0,0.0,0.0,0.0,8.9,15.1,785.87,112.3
344,2016-07-06 09:06:00,2016-07-06 09:25:00,Business,Cary,Durham,9.9,Meeting,9,2,False,True,90.0,1.0,0.0,0.0,0.0,1.0,8.9,23.4,801.0,123.30000000000001
345,2016-07-22 12:14:00,2016-07-22 12:31:00,Business,Cary,Durham,8.0,NO_DATA,12,4,False,False,95.0,1.0,0.2,0.0,0.0,51.0,10.5,25.9,997.5,182.6
346,2016-07-23 20:17:00,2016-07-23 20:33:00,Business,Cary,Durham,10.4,Meeting,20,5,False,False,90.8,0.0,0.0,0.0,0.0,1.0,8.7,18.4,789.9599999999999,118.9
347,2016-07-30 17:02:00,2016-07-30 17:27:00,Business,Cary,Durham,14.0,NO_DATA,17,5,False,True,92.2,1.0,1.4,0.0,0.0,61.0,5.0,30.2,461.0,189.8
348,2016-08-10 16:56:00,2016-08-10 17:24:00,Business,Cary,Durham,12.9,NO_DATA,16,2,False,True,92.2,1.0,0.0,0.0,0.0,2.0,10.9,25.9,1004.98,131.0
349,2016-10-16 12:52:00,2016-10-16 13:11:00,Business,Cary,Durham,10.5,Meeting,12,6,True,False,74.2,1.0,0.0,0.0,0.0,0.0,3.6,15.8,267.12,93.6
350,2016-10-24 14:57:00,2016-10-24 15:26:00,Business,Cary,Durham,16.4,NO_DATA,14,0,False,False,72.6,1.0,0.0,0.0,0.0,0.0,11.2,27.0,813.1199999999999,110.8
351,2016-10-28 11:34:00,2016-10-28 11:52:00,Business,Cary,Durham,10.4,Meeting,11,4,False,False,61.2,1.0,0.0,0.0,0.0,0.0,10.8,30.6,660.96,102.6
352,2016-11-01 11:50:00,2016-11-01 12:27:00,Business,Cary,Durham,16.5,NO_DATA,11,1,False,False,59.5,1.0,0.0,0.0,0.0,3.0,4.0,17.3,238.0,83.8
353,2016-11-19 13:51:00,2016-11-19 14:10:00,Business,Cary,Durham,10.3,Meeting,13,5,False,False,66.4,1.0,0.0,0.0,0.0,0.0,17.9,39.2,1188.56,123.50000000000001
354,2016-11-25 11:47:00,2016-11-25 12:04:00,Business,Cary,Durham,10.3,Meeting,11,4,False,False,62.1,1.0,0.0,0.0,0.0,3.0,3.6,13.7,223.56,82.4
355,2016-10-25 15:04:00,2016-10-25 15:11:00,Business,Apex,Eagle Rock,2.2,NO_DATA,15,1,False,False,60.5,1.0,0.0,0.0,0.0,0.0,1.8,13.7,108.9,76.0
356,2016-02-14 00:50:00,2016-02-14 01:00:00,Personal,Jackson Heights,East Elmhurst,1.8,NO_DATA,0,6,True,False,-10.4,0.0,0.0,0.0,0.0,2.0,21.9,41.0,-227.76,54.5
357,2016-01-10 19:12:00,2016-01-10 19:32:00,Business,Midtown,East Harlem,6.2,Meeting,19,6,True,False,40.2,0.0,0.0,0.0,0.0,0.0,19.0,35.3,763.8000000000001,94.5
358,2016-08-08 16:37:00,2016-08-08 16:50:00,Business,Farmington Woods,Edgehill Farms,4.0,NO_DATA,16,0,False,True,92.0,1.0,0.3,0.0,0.0,51.0,10.2,22.3,938.4,175.8
359,2016-08-11 13:14:00,2016-08-11 13:28:00,Business,Heritage Pines,Edgehill Farms,4.4,NO_DATA,13,3,False,False,98.2,1.0,0.0,0.0,0.0,1.0,21.7,41.0,2130.94,161.9
360,2016-02-08 12:57:00,2016-02-08 13:08:00,Business,Whitebridge,Edgehill Farms,4.3,Meal/Entertain,12,0,False,False,30.0,1.0,0.0,0.0,0.0,3.0,8.0,22.7,240.0,63.7
361,2016-03-07 09:10:00,2016-03-07 09:20:00,Business,Whitebridge,Edgehill Farms,2.8,Errand/Supplies,9,0,False,True,26.2,1.0,0.0,0.0,0.0,0.0,3.4,13.0,89.08,42.599999999999994
362,2016-04-12 09:15:00,2016-04-12 09:26:00,Business,Whitebridge,Edgehill Farms,2.8,Errand/Supplies,9,1,False,True,35.2,1.0,0.0,0.0,0.0,3.0,18.5,46.1,651.2,102.80000000000001
363,2016-07-20 17:12:00,2016-07-20 17:24:00,Personal,Whitebridge,Edgehill Farms,2.8,NO_DATA,17,2,False,True,64.8,1.0,0.1,0.0,0.0,51.0,12.0,26.3,777.5999999999999,154.2
364,2016-07-21 17:17:00,2016-07-21 17:23:00,Business,Whitebridge,Edgehill Farms,2.7,NO_DATA,17,3,False,True,64.0,1.0,0.0,0.0,0.0,0.0,11.7,27.0,748.8,102.7
365,2016-08-01 16:18:00,2016-08-01 16:25:00,Business,Whitebridge,Edgehill Farms,2.8,NO_DATA,16,0,False,True,56.1,1.0,0.2,0.0,0.0,51.0,6.4,23.4,359.04,137.1
366,2016-08-07 17:14:00,2016-08-07 17:23:00,Business,Whitebridge,Edgehill Farms,2.7,NO_DATA,17,6,True,True,47.8,1.0,1.1,0.0,0.0,55.0,28.7,72.7,1371.86,205.3
367,2016-10-18 08:12:00,2016-10-18 08:22:00,Business,Whitebridge,Edgehill Farms,3.3,NO_DATA,8,1,False,True,34.8,1.0,0.0,0.0,0.0,2.0,11.2,27.7,389.75999999999993,75.7
368,2016-11-16 20:21:00,2016-11-16 20:27:00,Business,Berkeley,El Cerrito,2.3,Temporary Site,20,2,False,False,45.6,0.0,0.0,0.0,0.0,0.0,9.6,25.6,437.76,80.80000000000001
369,2016-07-15 12:35:00,2016-07-15 13:15:00,Personal,Banner Elk,Elk Park,22.4,NO_DATA,12,4,False,False,75.2,1.0,0.0,0.0,0.0,3.0,3.7,19.4,278.24,101.30000000000001
370,2016-10-18 20:31:00,2016-10-18 20:37:00,Business,Berkeley,Emeryville,3.0,NO_DATA,20,1,False,False,55.9,0.0,0.0,0.0,0.0,1.0,9.3,21.2,519.87,87.4
371,2016-10-19 16:33:00,2016-10-19 17:01:00,Business,Berkeley,Emeryville,4.6,NO_DATA,16,2,False,True,69.2,1.0,0.0,0.0,0.0,1.0,8.8,22.7,608.96,101.7
372,2016-11-08 13:41:00,2016-11-08 14:01:00,Business,Berkeley,Emeryville,3.6,NO_DATA,13,1,False,False,72.9,1.0,0.0,0.0,0.0,0.0,5.2,16.6,379.08000000000004,94.70000000000002
373,2016-11-12 15:25:00,2016-11-12 15:36:00,Business,Berkeley,Emeryville,1.3,NO_DATA,15,5,False,False,70.5,1.0,0.0,0.0,0.0,0.0,10.3,20.2,726.1500000000001,101.0
374,2016-11-14 15:27:00,2016-11-14 15:36:00,Business,Berkeley,Emeryville,2.5,NO_DATA,15,0,False,False,68.5,1.0,0.0,0.0,0.0,0.0,6.3,15.8,431.55,90.6
375,2016-06-13 14:17:00,2016-06-13 14:46:00,Business,Oakland,Emeryville,13.2,Meeting,14,0,False,False,68.8,1.0,0.0,0.0,0.0,1.0,22.7,50.0,1561.76,142.5
376,2016-10-18 18:12:00,2016-10-18 18:33:00,Business,Oakland,Emeryville,13.0,NO_DATA,18,1,False,True,60.8,0.0,0.0,0.0,0.0,1.0,9.7,22.0,589.7599999999999,93.5
377,2016-06-14 16:09:00,2016-06-14 16:39:00,Business,San Francisco,Emeryville,11.6,Meeting,16,1,False,True,57.3,1.0,0.0,0.0,0.0,1.0,24.3,55.8,1392.3899999999999,138.39999999999998
378,2016-10-20 20:44:00,2016-10-20 21:37:00,Business,San Jose,Emeryville,44.6,NO_DATA,20,3,False,False,63.5,0.0,0.0,0.0,0.0,0.0,9.5,16.2,603.25,89.2
379,2016-08-08 16:17:00,2016-08-08 16:31:00,Business,Whitebridge,Farmington Woods,5.2,NO_DATA,16,0,False,True,46.3,1.0,0.0,0.0,0.0,2.0,22.6,49.7,1046.38,120.60000000000001
380,2016-06-15 19:52:00,2016-06-15 19:58:00,Business,Storyville,Faubourg Marigny,1.5,Meal/Entertain,19,2,False,False,92.5,1.0,0.0,0.0,0.0,3.0,10.5,19.1,971.25,125.1
381,2016-06-08 17:59:00,2016-06-08 18:05:00,Business,Tribeca,Financial District,0.9,Errand/Supplies,17,2,False,True,55.0,1.0,0.0,0.0,0.0,1.0,21.2,40.7,1166.0,117.9
382,2016-04-02 23:11:00,2016-04-03 01:34:00,Business,Ridgeland,Florence,144.0,Meeting,23,5,False,False,43.9,0.0,0.0,0.0,0.0,0.0,9.7,14.0,425.8299999999999,67.6
383,2016-01-01 21:11:00,2016-01-01 21:17:00,Business,Fort Pierce,Fort Pierce,5.1,Meal/Entertain,21,4,False,False,80.0,0.0,0.0,0.0,0.0,1.0,4.1,6.8,328.0,91.89999999999999
384,2016-01-02 01:25:00,2016-01-02 01:37:00,Business,Fort Pierce,Fort Pierce,5.0,NO_DATA,1,5,False,False,75.5,0.0,0.0,0.0,0.0,1.0,9.2,13.3,694.5999999999999,99.0
385,2016-01-02 20:25:00,2016-01-02 20:38:00,Business,Fort Pierce,Fort Pierce,4.8,Errand/Supplies,20,5,False,False,71.8,0.0,0.0,0.0,0.0,2.0,13.7,25.9,983.6599999999999,113.4
386,2016-01-05 17:31:00,2016-01-05 17:45:00,Business,Fort Pierce,Fort Pierce,4.7,Meeting,17,1,False,True,61.3,1.0,0.0,0.0,0.0,3.0,21.4,42.1,1311.82,127.79999999999998
387,2016-10-19 13:45:00,2016-10-19 13:56:00,Business,SOMISSPO,French Quarter,1.7,NO_DATA,13,2,False,False,,,,,,,,,,0.0
388,2016-12-10 12:43:00,2016-12-10 13:16:00,Business,Cary,Fuquay-Varina,15.6,Meeting,12,5,False,False,30.0,1.0,0.0,0.0,0.0,0.0,6.2,20.9,186.0,57.1
389,2016-03-19 15:34:00,2016-03-19 16:38:00,Business,Houston,Galveston,36.5,Meal/Entertain,15,5,False,False,58.2,1.0,0.0,0.0,0.0,3.0,22.8,43.9,1326.96,127.9
390,2016-03-19 18:53:00,2016-03-19 19:29:00,Business,Port Bolivar,Galveston,7.5,Meeting,18,5,False,True,58.7,1.0,0.0,0.0,0.0,2.0,19.8,38.9,1162.26,119.4
391,2016-12-31 21:32:00,2016-12-31 21:50:00,Business,Katunayake,Gampaha,6.4,Temporary Site,21,5,False,False,82.5,0.0,0.0,0.0,0.0,3.0,13.9,25.2,1146.75,124.60000000000001
392,2016-06-08 13:12:00,2016-06-08 13:29:00,Business,Seaport,Gramercy-Flatiron,3.3,Meal/Entertain,13,2,False,False,70.0,1.0,0.0,0.0,0.0,3.0,14.8,31.7,1036.0,119.5
393,2016-03-22 06:17:00,2016-03-22 06:43:00,Business,Midtown,Greater Greenspoint,23.0,Meal/Entertain,6,1,False,False,21.1,1.0,0.0,0.0,0.0,0.0,12.9,26.6,272.19,60.6
394,2016-01-13 13:54:00,2016-01-13 14:07:00,Business,Downtown,Gulfton,11.2,Meeting,13,2,False,False,56.9,1.0,0.0,0.0,0.0,0.0,9.0,20.5,512.1,86.4
395,2016-04-15 12:29:00,2016-04-15 12:32:00,Business,Meredith Townes,Harden Place,1.4,Errand/Supplies,12,4,False,False,55.4,1.0,0.0,0.0,0.0,3.0,16.7,38.9,925.18,114.0
396,2016-10-29 15:22:00,2016-10-29 17:05:00,Business,Topton,Hayesville,40.7,Meeting,15,5,False,False,62.7,1.0,0.0,0.0,0.0,3.0,13.0,33.1,815.1,111.80000000000001
397,2016-02-26 15:00:00,2016-02-26 15:18:00,Personal,Westpark Place,Hazelwood,4.2,NO_DATA,15,4,False,False,41.2,1.0,0.0,0.0,0.0,2.0,20.3,39.6,836.3600000000001,103.1
398,2016-01-26 10:41:00,2016-01-26 10:50:00,Business,Whitebridge,Hazelwood,2.0,Meal/Entertain,10,1,False,False,35.9,1.0,2.1,0.0,0.0,61.0,29.3,76.7,1051.87,205.0
